TRANSACTION_PRODUCT_ID,DATE_POSTING,SHIP_STATE,TRANSACTION_QUANTITY,TRANSACTION_UNIT_PRICE,TRANSACTION_EXTENDED_AMOUNT
BI100119,2025-11-15,NE,14,95.07,1330.98
BI100119,2025-11-15,NE,15,95.07,1426.05
BI100119,2025-11-15,NE,15,95.07,1426.05
BI100119,2025-11-15,MA,13,95.07,1235.91
BI100119,2025-11-15,MA,13,95.07,1235.91
BI100119,2025-11-15,MA,14,95.07,1330.98
BI100119,2025-11-15,SE,16,95.07,1521.12
BI100119,2025-11-15,SE,17,95.07,1616.19
BI100119,2025-11-15,MW,12,95.07,1140.84
BI100119,2025-11-15,MW,13,95.07,1235.91
BI100119,2025-11-15,MW,13,95.07,1235.91
BI100119,2025-11-15,MW,13,95.07,1235.91
BI100119,2025-11-15,TX,14,95.07,1330.98
BI100119,2025-11-15,TX,14,95.07,1330.98
BI100119,2025-11-15,TX,15,95.07,1426.05
BI100119,2025-11-15,MTN,13,95.07,1235.91
BI100119,2025-11-15,MTN,14,95.07,1330.98
BI100119,2025-11-15,MTN,14,95.07,1330.98
BI100119,2025-11-15,PSW,16,95.07,1521.12
BI100119,2025-11-15,PSW,17,95.07,1616.19
BI100119,2025-11-15,PNW,13,95.07,1235.91
BI100119,2025-11-15,PNW,13,95.07,1235.91
BI100119,2025-11-15,PNW,13,95.07,1235.91
BI100119,2025-12-15,NE,13,95.07,1235.91
BI100119,2025-12-15,NE,13,95.07,1235.91
BI100119,2025-12-15,NE,13,95.07,1235.91
BI100119,2025-12-15,MA,13,95.07,1235.91
BI100119,2025-12-15,MA,13,95.07,1235.91
BI100119,2025-12-15,MA,13,95.07,1235.91
BI100119,2025-12-15,SE,14,95.07,1330.98
BI100119,2025-12-15,SE,15,95.07,1426.05
BI100119,2025-12-15,MW,15,95.07,1426.05
BI100119,2025-12-15,MW,16,95.07,1521.12
BI100119,2025-12-15,MW,16,95.07,1521.12
BI100119,2025-12-15,TX,13,95.07,1235.91
BI100119,2025-12-15,TX,13,95.07,1235.91
BI100119,2025-12-15,TX,14,95.07,1330.98
BI100119,2025-12-15,MTN,17,95.07,1616.19
BI100119,2025-12-15,MTN,18,95.07,1711.26
BI100119,2025-12-15,PSW,16,95.07,1521.12
BI100119,2025-12-15,PSW,16,95.07,1521.12
BI100119,2025-12-15,PNW,14,95.07,1330.98
BI100119,2025-12-15,PNW,14,95.07,1330.98
BI100119,2025-12-15,PNW,14,95.07,1330.98
BI100126,2024-01-15,NE,15,185.5,2782.5
BI100126,2024-01-15,NE,16,185.5,2968.0
BI100126,2024-01-15,NE,16,185.5,2968.0
BI100126,2024-01-15,MA,14,185.5,2597.0
BI100126,2024-01-15,MA,14,185.5,2597.0
BI100126,2024-01-15,MA,14,185.5,2597.0
BI100126,2024-01-15,SE,17,185.5,3153.5
BI100126,2024-01-15,SE,18,185.5,3339.0
BI100126,2024-01-15,MW,16,185.5,2968.0
BI100126,2024-01-15,MW,16,185.5,2968.0
BI100126,2024-01-15,TX,17,185.5,3153.5
BI100126,2024-01-15,TX,18,185.5,3339.0
BI100126,2024-01-15,MTN,13,185.5,2411.5
BI100126,2024-01-15,MTN,13,185.5,2411.5
BI100126,2024-01-15,MTN,14,185.5,2597.0
BI100126,2024-01-15,PSW,14,185.5,2597.0
BI100126,2024-01-15,PSW,14,185.5,2597.0
BI100126,2024-01-15,PSW,15,185.5,2782.5
BI100126,2024-01-15,PNW,17,185.5,3153.5
BI100126,2024-01-15,PNW,18,185.5,3339.0
BI100126,2024-02-15,NE,15,185.5,2782.5
BI100126,2024-02-15,NE,15,185.5,2782.5
BI100126,2024-02-15,NE,16,185.5,2968.0
BI100126,2024-02-15,MA,14,185.5,2597.0
BI100126,2024-02-15,MA,15,185.5,2782.5
BI100126,2024-02-15,MA,15,185.5,2782.5
BI100126,2024-02-15,SE,13,185.5,2411.5
BI100126,2024-02-15,SE,14,185.5,2597.0
BI100126,2024-02-15,SE,14,185.5,2597.0
BI100126,2024-02-15,MW,13,185.5,2411.5
BI100126,2024-02-15,MW,13,185.5,2411.5
BI100126,2024-02-15,MW,13,185.5,2411.5
BI100126,2024-02-15,TX,12,185.5,2226.0
BI100126,2024-02-15,TX,12,185.5,2226.0
BI100126,2024-02-15,TX,12,185.5,2226.0
BI100126,2024-02-15,MTN,14,185.5,2597.0
BI100126,2024-02-15,MTN,15,185.5,2782.5
BI100126,2024-02-15,MTN,15,185.5,2782.5
BI100126,2024-02-15,PSW,13,185.5,2411.5
BI100126,2024-02-15,PSW,13,185.5,2411.5
BI100126,2024-02-15,PSW,13,185.5,2411.5
BI100126,2024-02-15,PSW,13,185.5,2411.5
BI100126,2024-02-15,PNW,17,185.5,3153.5
BI100126,2024-02-15,PNW,18,185.5,3339.0
BI100126,2024-03-15,NE,13,185.5,2411.5
BI100126,2024-03-15,NE,13,185.5,2411.5
BI100126,2024-03-15,NE,13,185.5,2411.5
BI100126,2024-03-15,NE,13,185.5,2411.5
BI100126,2024-03-15,MA,13,185.5,2411.5
BI100126,2024-03-15,MA,13,185.5,2411.5
BI100126,2024-03-15,MA,14,185.5,2597.0
BI100126,2024-03-15,MA,14,185.5,2597.0
BI100126,2024-03-15,SE,14,185.5,2597.0
BI100126,2024-03-15,SE,14,185.5,2597.0
BI100126,2024-03-15,SE,14,185.5,2597.0
BI100126,2024-03-15,MW,14,185.5,2597.0
BI100126,2024-03-15,MW,15,185.5,2782.5
BI100126,2024-03-15,MW,15,185.5,2782.5
BI100126,2024-03-15,TX,13,185.5,2411.5
BI100126,2024-03-15,TX,13,185.5,2411.5
BI100126,2024-03-15,TX,13,185.5,2411.5
BI100126,2024-03-15,MTN,15,185.5,2782.5
BI100126,2024-03-15,MTN,15,185.5,2782.5
BI100126,2024-03-15,MTN,16,185.5,2968.0
BI100126,2024-03-15,PSW,13,185.5,2411.5
BI100126,2024-03-15,PSW,14,185.5,2597.0
BI100126,2024-03-15,PSW,14,185.5,2597.0
BI100126,2024-03-15,PSW,14,185.5,2597.0
BI100126,2024-03-15,PNW,13,185.5,2411.5
BI100126,2024-03-15,PNW,14,185.5,2597.0
BI100126,2024-03-15,PNW,14,185.5,2597.0
BI100126,2024-04-15,NE,13,185.5,2411.5
BI100126,2024-04-15,NE,14,185.5,2597.0
BI100126,2024-04-15,NE,14,185.5,2597.0
BI100126,2024-04-15,NE,14,185.5,2597.0
BI100126,2024-04-15,MA,14,185.5,2597.0
BI100126,2024-04-15,MA,14,185.5,2597.0
BI100126,2024-04-15,MA,14,185.5,2597.0
BI100126,2024-04-15,MA,14,185.5,2597.0
BI100126,2024-04-15,SE,12,185.5,2226.0
BI100126,2024-04-15,SE,12,185.5,2226.0
BI100126,2024-04-15,SE,12,185.5,2226.0
BI100126,2024-04-15,SE,12,185.5,2226.0
BI100126,2024-04-15,MW,14,185.5,2597.0
BI100126,2024-04-15,MW,15,185.5,2782.5
BI100126,2024-04-15,MW,15,185.5,2782.5
BI100126,2024-04-15,TX,14,185.5,2597.0
BI100126,2024-04-15,TX,14,185.5,2597.0
BI100126,2024-04-15,TX,14,185.5,2597.0
BI100126,2024-04-15,MTN,12,185.5,2226.0
BI100126,2024-04-15,MTN,12,185.5,2226.0
BI100126,2024-04-15,MTN,12,185.5,2226.0
BI100126,2024-04-15,MTN,12,185.5,2226.0
BI100126,2024-04-15,PSW,12,185.5,2226.0
BI100126,2024-04-15,PSW,12,185.5,2226.0
BI100126,2024-04-15,PSW,12,185.5,2226.0
BI100126,2024-04-15,PSW,13,185.5,2411.5
BI100126,2024-04-15,PSW,13,185.5,2411.5
BI100126,2024-04-15,PNW,13,185.5,2411.5
BI100126,2024-04-15,PNW,14,185.5,2597.0
BI100126,2024-04-15,PNW,14,185.5,2597.0
BI100126,2024-05-15,NE,12,185.5,2226.0
BI100126,2024-05-15,NE,12,185.5,2226.0
BI100126,2024-05-15,NE,13,185.5,2411.5
BI100126,2024-05-15,NE,13,185.5,2411.5
BI100126,2024-05-15,NE,13,185.5,2411.5
BI100126,2024-05-15,MA,14,185.5,2597.0
BI100126,2024-05-15,MA,14,185.5,2597.0
BI100126,2024-05-15,MA,14,185.5,2597.0
BI100126,2024-05-15,MA,15,185.5,2782.5
BI100126,2024-05-15,SE,12,185.5,2226.0
BI100126,2024-05-15,SE,13,185.5,2411.5
BI100126,2024-05-15,SE,13,185.5,2411.5
BI100126,2024-05-15,SE,13,185.5,2411.5
BI100126,2024-05-15,MW,12,185.5,2226.0
BI100126,2024-05-15,MW,12,185.5,2226.0
BI100126,2024-05-15,MW,12,185.5,2226.0
BI100126,2024-05-15,MW,13,185.5,2411.5
BI100126,2024-05-15,TX,14,185.5,2597.0
BI100126,2024-05-15,TX,14,185.5,2597.0
BI100126,2024-05-15,TX,15,185.5,2782.5
BI100126,2024-05-15,MTN,13,185.5,2411.5
BI100126,2024-05-15,MTN,14,185.5,2597.0
BI100126,2024-05-15,MTN,14,185.5,2597.0
BI100126,2024-05-15,MTN,14,185.5,2597.0
BI100126,2024-05-15,PSW,14,185.5,2597.0
BI100126,2024-05-15,PSW,14,185.5,2597.0
BI100126,2024-05-15,PSW,15,185.5,2782.5
BI100126,2024-05-15,PSW,15,185.5,2782.5
BI100126,2024-05-15,PNW,14,185.5,2597.0
BI100126,2024-05-15,PNW,15,185.5,2782.5
BI100126,2024-05-15,PNW,15,185.5,2782.5
BI100126,2024-06-15,NE,12,185.5,2226.0
BI100126,2024-06-15,NE,12,185.5,2226.0
BI100126,2024-06-15,NE,13,185.5,2411.5
BI100126,2024-06-15,NE,13,185.5,2411.5
BI100126,2024-06-15,NE,13,185.5,2411.5
BI100126,2024-06-15,MA,12,185.5,2226.0
BI100126,2024-06-15,MA,12,185.5,2226.0
BI100126,2024-06-15,MA,13,185.5,2411.5
BI100126,2024-06-15,MA,13,185.5,2411.5
BI100126,2024-06-15,MA,13,185.5,2411.5
BI100126,2024-06-15,SE,13,185.5,2411.5
BI100126,2024-06-15,SE,13,185.5,2411.5
BI100126,2024-06-15,SE,13,185.5,2411.5
BI100126,2024-06-15,SE,14,185.5,2597.0
BI100126,2024-06-15,MW,15,185.5,2782.5
BI100126,2024-06-15,MW,15,185.5,2782.5
BI100126,2024-06-15,MW,15,185.5,2782.5
BI100126,2024-06-15,TX,15,185.5,2782.5
BI100126,2024-06-15,TX,15,185.5,2782.5
BI100126,2024-06-15,TX,16,185.5,2968.0
BI100126,2024-06-15,MTN,13,185.5,2411.5
BI100126,2024-06-15,MTN,13,185.5,2411.5
BI100126,2024-06-15,MTN,14,185.5,2597.0
BI100126,2024-06-15,MTN,14,185.5,2597.0
BI100126,2024-06-15,PSW,14,185.5,2597.0
BI100126,2024-06-15,PSW,15,185.5,2782.5
BI100126,2024-06-15,PSW,15,185.5,2782.5
BI100126,2024-06-15,PSW,15,185.5,2782.5
BI100126,2024-06-15,PNW,12,185.5,2226.0
BI100126,2024-06-15,PNW,12,185.5,2226.0
BI100126,2024-06-15,PNW,12,185.5,2226.0
BI100126,2024-06-15,PNW,13,185.5,2411.5
BI100126,2024-07-15,NE,14,185.5,2597.0
BI100126,2024-07-15,NE,14,185.5,2597.0
BI100126,2024-07-15,NE,15,185.5,2782.5
BI100126,2024-07-15,NE,15,185.5,2782.5
BI100126,2024-07-15,MA,12,185.5,2226.0
BI100126,2024-07-15,MA,12,185.5,2226.0
BI100126,2024-07-15,MA,12,185.5,2226.0
BI100126,2024-07-15,MA,12,185.5,2226.0
BI100126,2024-07-15,MA,13,185.5,2411.5
BI100126,2024-07-15,SE,12,185.5,2226.0
BI100126,2024-07-15,SE,12,185.5,2226.0
BI100126,2024-07-15,SE,13,185.5,2411.5
BI100126,2024-07-15,SE,13,185.5,2411.5
BI100126,2024-07-15,MW,14,185.5,2597.0
BI100126,2024-07-15,MW,14,185.5,2597.0
BI100126,2024-07-15,MW,15,185.5,2782.5
BI100126,2024-07-15,TX,12,185.5,2226.0
BI100126,2024-07-15,TX,12,185.5,2226.0
BI100126,2024-07-15,TX,12,185.5,2226.0
BI100126,2024-07-15,TX,12,185.5,2226.0
BI100126,2024-07-15,MTN,12,185.5,2226.0
BI100126,2024-07-15,MTN,12,185.5,2226.0
BI100126,2024-07-15,MTN,12,185.5,2226.0
BI100126,2024-07-15,MTN,13,185.5,2411.5
BI100126,2024-07-15,PSW,12,185.5,2226.0
BI100126,2024-07-15,PSW,12,185.5,2226.0
BI100126,2024-07-15,PSW,12,185.5,2226.0
BI100126,2024-07-15,PSW,13,185.5,2411.5
BI100126,2024-07-15,PSW,13,185.5,2411.5
BI100126,2024-07-15,PNW,12,185.5,2226.0
BI100126,2024-07-15,PNW,12,185.5,2226.0
BI100126,2024-07-15,PNW,12,185.5,2226.0
BI100126,2024-07-15,PNW,12,185.5,2226.0
BI100126,2024-08-15,NE,12,185.5,2226.0
BI100126,2024-08-15,NE,12,185.5,2226.0
BI100126,2024-08-15,NE,12,185.5,2226.0
BI100126,2024-08-15,NE,12,185.5,2226.0
BI100126,2024-08-15,NE,13,185.5,2411.5
BI100126,2024-08-15,MA,12,185.5,2226.0
BI100126,2024-08-15,MA,12,185.5,2226.0
BI100126,2024-08-15,MA,12,185.5,2226.0
BI100126,2024-08-15,MA,12,185.5,2226.0
BI100126,2024-08-15,MA,12,185.5,2226.0
BI100126,2024-08-15,SE,13,185.5,2411.5
BI100126,2024-08-15,SE,13,185.5,2411.5
BI100126,2024-08-15,SE,13,185.5,2411.5
BI100126,2024-08-15,SE,13,185.5,2411.5
BI100126,2024-08-15,MW,15,185.5,2782.5
BI100126,2024-08-15,MW,15,185.5,2782.5
BI100126,2024-08-15,MW,16,185.5,2968.0
BI100126,2024-08-15,TX,15,185.5,2782.5
BI100126,2024-08-15,TX,16,185.5,2968.0
BI100126,2024-08-15,TX,16,185.5,2968.0
BI100126,2024-08-15,MTN,12,185.5,2226.0
BI100126,2024-08-15,MTN,12,185.5,2226.0
BI100126,2024-08-15,MTN,12,185.5,2226.0
BI100126,2024-08-15,MTN,12,185.5,2226.0
BI100126,2024-08-15,PSW,12,185.5,2226.0
BI100126,2024-08-15,PSW,12,185.5,2226.0
BI100126,2024-08-15,PSW,12,185.5,2226.0
BI100126,2024-08-15,PSW,13,185.5,2411.5
BI100126,2024-08-15,PSW,13,185.5,2411.5
BI100126,2024-08-15,PNW,14,185.5,2597.0
BI100126,2024-08-15,PNW,15,185.5,2782.5
BI100126,2024-08-15,PNW,15,185.5,2782.5
BI100126,2024-09-15,NE,14,185.5,2597.0
BI100126,2024-09-15,NE,14,185.5,2597.0
BI100126,2024-09-15,NE,14,185.5,2597.0
BI100126,2024-09-15,NE,15,185.5,2782.5
BI100126,2024-09-15,MA,14,185.5,2597.0
BI100126,2024-09-15,MA,14,185.5,2597.0
BI100126,2024-09-15,MA,14,185.5,2597.0
BI100126,2024-09-15,MA,15,185.5,2782.5
BI100126,2024-09-15,SE,15,185.5,2782.5
BI100126,2024-09-15,SE,15,185.5,2782.5
BI100126,2024-09-15,SE,16,185.5,2968.0
BI100126,2024-09-15,MW,14,185.5,2597.0
BI100126,2024-09-15,MW,14,185.5,2597.0
BI100126,2024-09-15,MW,15,185.5,2782.5
BI100126,2024-09-15,TX,14,185.5,2597.0
BI100126,2024-09-15,TX,14,185.5,2597.0
BI100126,2024-09-15,TX,14,185.5,2597.0
BI100126,2024-09-15,MTN,14,185.5,2597.0
BI100126,2024-09-15,MTN,15,185.5,2782.5
BI100126,2024-09-15,MTN,15,185.5,2782.5
BI100126,2024-09-15,PSW,13,185.5,2411.5
BI100126,2024-09-15,PSW,13,185.5,2411.5
BI100126,2024-09-15,PSW,13,185.5,2411.5
BI100126,2024-09-15,PSW,14,185.5,2597.0
BI100126,2024-09-15,PNW,13,185.5,2411.5
BI100126,2024-09-15,PNW,13,185.5,2411.5
BI100126,2024-09-15,PNW,14,185.5,2597.0
BI100126,2024-10-15,NE,12,185.5,2226.0
BI100126,2024-10-15,NE,12,185.5,2226.0
BI100126,2024-10-15,NE,12,185.5,2226.0
BI100126,2024-10-15,NE,13,185.5,2411.5
BI100126,2024-10-15,MA,15,185.5,2782.5
BI100126,2024-10-15,MA,16,185.5,2968.0
BI100126,2024-10-15,MA,16,185.5,2968.0
BI100126,2024-10-15,SE,13,185.5,2411.5
BI100126,2024-10-15,SE,14,185.5,2597.0
BI100126,2024-10-15,SE,14,185.5,2597.0
BI100126,2024-10-15,MW,12,185.5,2226.0
BI100126,2024-10-15,MW,12,185.5,2226.0
BI100126,2024-10-15,MW,13,185.5,2411.5
BI100126,2024-10-15,TX,13,185.5,2411.5
BI100126,2024-10-15,TX,14,185.5,2597.0
BI100126,2024-10-15,TX,14,185.5,2597.0
BI100126,2024-10-15,MTN,13,185.5,2411.5
BI100126,2024-10-15,MTN,13,185.5,2411.5
BI100126,2024-10-15,MTN,14,185.5,2597.0
BI100126,2024-10-15,PSW,12,185.5,2226.0
BI100126,2024-10-15,PSW,12,185.5,2226.0
BI100126,2024-10-15,PSW,12,185.5,2226.0
BI100126,2024-10-15,PSW,13,185.5,2411.5
BI100126,2024-10-15,PNW,12,185.5,2226.0
BI100126,2024-10-15,PNW,12,185.5,2226.0
BI100126,2024-10-15,PNW,12,185.5,2226.0
BI100126,2024-11-15,NE,13,185.5,2411.5
BI100126,2024-11-15,NE,13,185.5,2411.5
BI100126,2024-11-15,NE,13,185.5,2411.5
BI100126,2024-11-15,NE,13,185.5,2411.5
BI100126,2024-11-15,MA,12,185.5,2226.0
BI100126,2024-11-15,MA,12,185.5,2226.0
BI100126,2024-11-15,MA,13,185.5,2411.5
BI100126,2024-11-15,MA,13,185.5,2411.5
BI100126,2024-11-15,SE,14,185.5,2597.0
BI100126,2024-11-15,SE,14,185.5,2597.0
BI100126,2024-11-15,SE,15,185.5,2782.5
BI100126,2024-11-15,MW,12,185.5,2226.0
BI100126,2024-11-15,MW,12,185.5,2226.0
BI100126,2024-11-15,MW,13,185.5,2411.5
BI100126,2024-11-15,TX,17,185.5,3153.5
BI100126,2024-11-15,TX,18,185.5,3339.0
BI100126,2024-11-15,MTN,13,185.5,2411.5
BI100126,2024-11-15,MTN,13,185.5,2411.5
BI100126,2024-11-15,MTN,13,185.5,2411.5
BI100126,2024-11-15,PSW,15,185.5,2782.5
BI100126,2024-11-15,PSW,16,185.5,2968.0
BI100126,2024-11-15,PSW,16,185.5,2968.0
BI100126,2024-11-15,PNW,13,185.5,2411.5
BI100126,2024-11-15,PNW,13,185.5,2411.5
BI100126,2024-11-15,PNW,13,185.5,2411.5
BI100126,2024-12-15,NE,12,185.5,2226.0
BI100126,2024-12-15,NE,12,185.5,2226.0
BI100126,2024-12-15,NE,12,185.5,2226.0
BI100126,2024-12-15,NE,13,185.5,2411.5
BI100126,2024-12-15,MA,14,185.5,2597.0
BI100126,2024-12-15,MA,14,185.5,2597.0
BI100126,2024-12-15,MA,15,185.5,2782.5
BI100126,2024-12-15,SE,14,185.5,2597.0
BI100126,2024-12-15,SE,14,185.5,2597.0
BI100126,2024-12-15,SE,14,185.5,2597.0
BI100126,2024-12-15,MW,12,185.5,2226.0
BI100126,2024-12-15,MW,13,185.5,2411.5
BI100126,2024-12-15,MW,13,185.5,2411.5
BI100126,2024-12-15,TX,12,185.5,2226.0
BI100126,2024-12-15,TX,13,185.5,2411.5
BI100126,2024-12-15,TX,13,185.5,2411.5
BI100126,2024-12-15,MTN,13,185.5,2411.5
BI100126,2024-12-15,MTN,13,185.5,2411.5
BI100126,2024-12-15,MTN,14,185.5,2597.0
BI100126,2024-12-15,PSW,12,185.5,2226.0
BI100126,2024-12-15,PSW,12,185.5,2226.0
BI100126,2024-12-15,PSW,12,185.5,2226.0
BI100126,2024-12-15,PSW,12,185.5,2226.0
BI100126,2024-12-15,PNW,17,185.5,3153.5
BI100126,2024-12-15,PNW,17,185.5,3153.5
BI100126,2025-01-15,NE,12,185.5,2226.0
BI100126,2025-01-15,NE,13,185.5,2411.5
BI100126,2025-01-15,NE,13,185.5,2411.5
BI100126,2025-01-15,NE,13,185.5,2411.5
BI100126,2025-01-15,MA,15,185.5,2782.5
BI100126,2025-01-15,MA,15,185.5,2782.5
BI100126,2025-01-15,MA,15,185.5,2782.5
BI100126,2025-01-15,SE,13,185.5,2411.5
BI100126,2025-01-15,SE,13,185.5,2411.5
BI100126,2025-01-15,SE,13,185.5,2411.5
BI100126,2025-01-15,MW,13,185.5,2411.5
BI100126,2025-01-15,MW,13,185.5,2411.5
BI100126,2025-01-15,MW,14,185.5,2597.0
BI100126,2025-01-15,TX,12,185.5,2226.0
BI100126,2025-01-15,TX,12,185.5,2226.0
BI100126,2025-01-15,TX,13,185.5,2411.5
BI100126,2025-01-15,MTN,14,185.5,2597.0
BI100126,2025-01-15,MTN,14,185.5,2597.0
BI100126,2025-01-15,MTN,15,185.5,2782.5
BI100126,2025-01-15,PSW,15,185.5,2782.5
BI100126,2025-01-15,PSW,16,185.5,2968.0
BI100126,2025-01-15,PSW,16,185.5,2968.0
BI100126,2025-01-15,PNW,12,185.5,2226.0
BI100126,2025-01-15,PNW,12,185.5,2226.0
BI100126,2025-01-15,PNW,13,185.5,2411.5
BI100126,2025-02-15,NE,12,185.5,2226.0
BI100126,2025-02-15,NE,12,185.5,2226.0
BI100126,2025-02-15,NE,12,185.5,2226.0
BI100126,2025-02-15,NE,12,185.5,2226.0
BI100126,2025-02-15,NE,13,185.5,2411.5
BI100126,2025-02-15,NE,13,185.5,2411.5
BI100126,2025-02-15,MA,12,185.5,2226.0
BI100126,2025-02-15,MA,12,185.5,2226.0
BI100126,2025-02-15,MA,12,185.5,2226.0
BI100126,2025-02-15,MA,12,185.5,2226.0
BI100126,2025-02-15,MA,13,185.5,2411.5
BI100126,2025-02-15,MA,13,185.5,2411.5
BI100126,2025-02-15,SE,12,185.5,2226.0
BI100126,2025-02-15,SE,12,185.5,2226.0
BI100126,2025-02-15,SE,12,185.5,2226.0
BI100126,2025-02-15,SE,13,185.5,2411.5
BI100126,2025-02-15,SE,13,185.5,2411.5
BI100126,2025-02-15,MW,14,185.5,2597.0
BI100126,2025-02-15,MW,14,185.5,2597.0
BI100126,2025-02-15,MW,14,185.5,2597.0
BI100126,2025-02-15,MW,14,185.5,2597.0
BI100126,2025-02-15,TX,14,185.5,2597.0
BI100126,2025-02-15,TX,15,185.5,2782.5
BI100126,2025-02-15,TX,15,185.5,2782.5
BI100126,2025-02-15,TX,15,185.5,2782.5
BI100126,2025-02-15,MTN,13,185.5,2411.5
BI100126,2025-02-15,MTN,13,185.5,2411.5
BI100126,2025-02-15,MTN,13,185.5,2411.5
BI100126,2025-02-15,MTN,13,185.5,2411.5
BI100126,2025-02-15,MTN,13,185.5,2411.5
BI100126,2025-02-15,PSW,12,185.5,2226.0
BI100126,2025-02-15,PSW,12,185.5,2226.0
BI100126,2025-02-15,PSW,12,185.5,2226.0
BI100126,2025-02-15,PSW,13,185.5,2411.5
BI100126,2025-02-15,PSW,13,185.5,2411.5
BI100126,2025-02-15,PSW,13,185.5,2411.5
BI100126,2025-02-15,PNW,13,185.5,2411.5
BI100126,2025-02-15,PNW,13,185.5,2411.5
BI100126,2025-02-15,PNW,14,185.5,2597.0
BI100126,2025-02-15,PNW,14,185.5,2597.0
BI100126,2025-03-15,NE,12,185.5,2226.0
BI100126,2025-03-15,NE,12,185.5,2226.0
BI100126,2025-03-15,NE,12,185.5,2226.0
BI100126,2025-03-15,NE,13,185.5,2411.5
BI100126,2025-03-15,NE,13,185.5,2411.5
BI100126,2025-03-15,NE,13,185.5,2411.5
BI100126,2025-03-15,NE,13,185.5,2411.5
BI100126,2025-03-15,MA,13,185.5,2411.5
BI100126,2025-03-15,MA,13,185.5,2411.5
BI100126,2025-03-15,MA,13,185.5,2411.5
BI100126,2025-03-15,MA,13,185.5,2411.5
BI100126,2025-03-15,MA,13,185.5,2411.5
BI100126,2025-03-15,MA,13,185.5,2411.5
BI100126,2025-03-15,SE,12,185.5,2226.0
BI100126,2025-03-15,SE,13,185.5,2411.5
BI100126,2025-03-15,SE,13,185.5,2411.5
BI100126,2025-03-15,SE,13,185.5,2411.5
BI100126,2025-03-15,SE,13,185.5,2411.5
BI100126,2025-03-15,MW,13,185.5,2411.5
BI100126,2025-03-15,MW,13,185.5,2411.5
BI100126,2025-03-15,MW,13,185.5,2411.5
BI100126,2025-03-15,MW,13,185.5,2411.5
BI100126,2025-03-15,MW,14,185.5,2597.0
BI100126,2025-03-15,TX,12,185.5,2226.0
BI100126,2025-03-15,TX,12,185.5,2226.0
BI100126,2025-03-15,TX,13,185.5,2411.5
BI100126,2025-03-15,TX,13,185.5,2411.5
BI100126,2025-03-15,TX,13,185.5,2411.5
BI100126,2025-03-15,MTN,13,185.5,2411.5
BI100126,2025-03-15,MTN,13,185.5,2411.5
BI100126,2025-03-15,MTN,13,185.5,2411.5
BI100126,2025-03-15,MTN,14,185.5,2597.0
BI100126,2025-03-15,MTN,14,185.5,2597.0
BI100126,2025-03-15,PSW,12,185.5,2226.0
BI100126,2025-03-15,PSW,12,185.5,2226.0
BI100126,2025-03-15,PSW,12,185.5,2226.0
BI100126,2025-03-15,PSW,12,185.5,2226.0
BI100126,2025-03-15,PSW,12,185.5,2226.0
BI100126,2025-03-15,PSW,13,185.5,2411.5
BI100126,2025-03-15,PSW,13,185.5,2411.5
BI100126,2025-03-15,PNW,12,185.5,2226.0
BI100126,2025-03-15,PNW,12,185.5,2226.0
BI100126,2025-03-15,PNW,12,185.5,2226.0
BI100126,2025-03-15,PNW,12,185.5,2226.0
BI100126,2025-03-15,PNW,12,185.5,2226.0
BI100126,2025-04-15,NE,12,185.5,2226.0
BI100126,2025-04-15,NE,12,185.5,2226.0
BI100126,2025-04-15,NE,12,185.5,2226.0
BI100126,2025-04-15,NE,12,185.5,2226.0
BI100126,2025-04-15,NE,13,185.5,2411.5
BI100126,2025-04-15,NE,13,185.5,2411.5
BI100126,2025-04-15,NE,13,185.5,2411.5
BI100126,2025-04-15,MA,13,185.5,2411.5
BI100126,2025-04-15,MA,14,185.5,2597.0
BI100126,2025-04-15,MA,14,185.5,2597.0
BI100126,2025-04-15,MA,14,185.5,2597.0
BI100126,2025-04-15,MA,14,185.5,2597.0
BI100126,2025-04-15,MA,14,185.5,2597.0
BI100126,2025-04-15,SE,12,185.5,2226.0
BI100126,2025-04-15,SE,13,185.5,2411.5
BI100126,2025-04-15,SE,13,185.5,2411.5
BI100126,2025-04-15,SE,13,185.5,2411.5
BI100126,2025-04-15,SE,13,185.5,2411.5
BI100126,2025-04-15,SE,13,185.5,2411.5
BI100126,2025-04-15,MW,13,185.5,2411.5
BI100126,2025-04-15,MW,13,185.5,2411.5
BI100126,2025-04-15,MW,13,185.5,2411.5
BI100126,2025-04-15,MW,14,185.5,2597.0
BI100126,2025-04-15,MW,14,185.5,2597.0
BI100126,2025-04-15,TX,13,185.5,2411.5
BI100126,2025-04-15,TX,13,185.5,2411.5
BI100126,2025-04-15,TX,13,185.5,2411.5
BI100126,2025-04-15,TX,13,185.5,2411.5
BI100126,2025-04-15,TX,13,185.5,2411.5
BI100126,2025-04-15,MTN,12,185.5,2226.0
BI100126,2025-04-15,MTN,12,185.5,2226.0
BI100126,2025-04-15,MTN,12,185.5,2226.0
BI100126,2025-04-15,MTN,12,185.5,2226.0
BI100126,2025-04-15,MTN,12,185.5,2226.0
BI100126,2025-04-15,MTN,12,185.5,2226.0
BI100126,2025-04-15,PSW,12,185.5,2226.0
BI100126,2025-04-15,PSW,12,185.5,2226.0
BI100126,2025-04-15,PSW,12,185.5,2226.0
BI100126,2025-04-15,PSW,13,185.5,2411.5
BI100126,2025-04-15,PSW,13,185.5,2411.5
BI100126,2025-04-15,PSW,13,185.5,2411.5
